Gender,Residence,Study_Level,Faculty,Grad_School,Visiting_Faculty_GradSchool,Affiliation_Program,Weekday_Schedule_Satisfaction,Weekend_Schedule_Satisfaction,Understanding_Routes,UseMore_IfFrequent,App_Helping_Ring,MostValuable_Improvement,Overall_Satisfaction,Open_Comments,Department,Problem_LateBus,Problem_TooCrowded,Problem_LongWait,Problem_NotMyRoute,Problem_RouteConfusing,Problem_HoursMismatch,Problem_NotClean,Problem_DriverBehavior,Freq_Taxi,Freq_Ring,Freq_Walking,Freq_Hitchhiking,Freq_PersonalVehicle,Weekday_Ring_Frequency,Weekend_Ring_Frequency,Avg_Wait_Time,Reason_Free,Reason_No_private_car,Reason_Most_convenient,Reason_Fastest,Reason_Better_for_environment,Reason_Hard_to_find_parking,Purpose_Going_to_A1_Gate,Purpose_Going_to_A2_Gate,Purpose_Going_to_department,Purpose_Going_to_East_Dorms,Purpose_Going_to_West_Dorms,Purpose_Going_to_cafeteria,Purpose_Going_to_library,Purpose_Going_to_sports_facilitie,Route_Brown_A1___A1,Route_Turquoise_West___A2,Route_Orange_West___A2,Route_Yellow_A2___East,Route_Red_East___A2,Route_Navy_Blue_East___East,Route_Purple_A1___A1,TimeWkday_Morning_08:00_11:00,TimeWkday_Midday_11:00_15:00,TimeWkday_Afternoon_15:00_19:00,TimeWkday_Late_19:00_23:00,TimeWkend_Morning_08:00_11:00,TimeWkend_Midday_11:00_15:00,TimeWkend_Afternoon_15:00_19:00,TimeWkend_Late_19:00_23:00,Total_Usage_Score,Problem_Severity_Index,Heavy_User,Residence_Simplified,Route_Count,Purpose_Count,Reason_Count,UseMore_Binary
Female,"West Dorms (Isa Demiray Student Dormitory, 19th Dorm, etc.)",Master's,Faculty of Engineering,Institute of Informatics,,,2,1,3.0,Yes,5.0,Better route coverage,3.0,"Öğlenleri batıya giden ring yok ya da tüm okulu dolaşıp a2ye dönüp ordan gidiyorsunuz.  akşamüstüne eğer okul dışındaysak da sarı kırmızı ring bittikten sonra lacivert ring kalıyor sadece o da kapılardan geçmiyor, a1 ringiyle aktarmayla uğraşmamız gerekiyor. Bu tam tersi için de geçerli, batıdan herhangi bir metro kapısına gitmek mor ring başlayana kadar bir işkence oluyor. Doğuda kalanların bu sorunu yok. Aynı zamanda eskiden akşam mor ringi bir kapıdan kaçırdığımızda diğer kapıdan yakalayabiliyorduk (a2den kalktığı zamanlar, a2yi yakalamayınca a1den biniyorduk 20dk aralık vardı çünkü) şimdi bir kere kaçırınca 40dk beklememiz gerekiyor kapıda çünkü batıya giden otostop da nadir geliyor.",,3,4,5,5,2,4,3,2,3,5,3,2,1,5,3,3,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,8,3.5,1,West_Dorms,3,5,5,1.0
Female,"West Dorms (Isa Demiray Student Dormitory, 19th Dorm, etc.)",PhD,Faculty of Education,,,,1,1,2.0,Yes,2.0,Extended service hours,2.0,"Ring seferlerinin sıklığının hafta sonu ve akşam az olması nedeniyle anormal bir yoğunluk söz konusu. Özellikle ilk duraklardan binmiyorsanız kalabalıklık dolayısıyla ringe binmek imkansızlaşıyor.  Batıda kalanlar için ise metroya ulaşım çok zor. Ringin A1 kapısına varması 40 dakikadan fazla zaman alıyor, halbuki A2 kapısı batı tarafına 5 dakikalık sürüş mesafesinde. Takip sisteminde çoğunlukla ring nerede özelliğini her ring göstermiyor. Ara duraklarda ringin saatini veya konumunu takip etmek zorlaşıyor. Acele bir işimiz olduğunda en azından metroya ulaşmak için sık sık taksi kullanmak zorundayız, fakat taksinin bile gelmesi uzun zaman alıyor. Her zaman ulaşılamıyor. ",Educational Sciences,3,5,5,5,3,5,3,4,5,5,5,2,1,5,3,5,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,4.125,1,West_Dorms,7,4,1,1.0
Female,"West Dorms (Isa Demiray Student Dormitory, 19th Dorm, etc.)",PhD,Faculty of Arts and Sciences,,,,3,2,4.0,Yes,4.0,More frequent buses,4.0,,Psychology,2,4,4,3,1,2,1,1,2,4,5,3,1,3,2,4,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,5,2.25,1,West_Dorms,3,3,3,1.0
Male,"West Dorms (Isa Demiray Student Dormitory, 19th Dorm, etc.)",PhD,Faculty of Arts and Sciences,,,,1,1,1.0,Yes,1.0,More frequent buses,1.0,,Psychology,3,5,5,3,5,2,4,3,3,2,5,3,1,1,1,2,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,2,3.75,0,West_Dorms,2,2,2,1.0
Female,"West Dorms (Isa Demiray Student Dormitory, 19th Dorm, etc.)",Master's,Faculty of Engineering,Institute of Social Sciences,,,4,2,3.0,Yes,4.0,More frequent buses,3.0,,,3,4,4,3,1,2,2,2,2,5,5,3,1,5,3,2,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,8,2.625,1,West_Dorms,2,6,3,1.0
Female,Off-campus (far from campus),PhD,Faculty of Arts and Sciences,,,,1,1,2.0,Yes,1.0,More frequent buses,3.0,,Psychology,5,5,5,1,3,5,5,1,2,5,3,1,1,5,0,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,3.75,1,Off_Campus_Far,1,2,1,1.0
Male,"West Dorms (Isa Demiray Student Dormitory, 19th Dorm, etc.)",PhD,Other,,,Regional Studies,2,4,4.0,Yes,2.0,Extended service hours,3.0,Hafta içi sabah 7’de yarım saat-45 dakika aralıklarla Batı-Doğu Yurtları ve A1-A2 kapılarına sefer düzenlenmesini öneriyorum.,,2,4,4,3,1,5,2,2,3,5,4,4,1,5,3,2,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,8,2.875,1,West_Dorms,5,5,2,1.0
Female,"West Dorms (Isa Demiray Student Dormitory, 19th Dorm, etc.)",Master's,Faculty of Engineering,Institute of Social Sciences,,,4,2,3.0,Yes,5.0,More frequent buses,3.0,"Saolsunlar bazı şoförler ringleri çok dikkatli, gayet pürüssüz kullanıyor fakat bazıları gerçekten tutarsız hızlanıp berbat fren yapıyor, bu yüzden içimizi dışımıza çıkarıyorlar. Koltukta oturduğumuz halde savrulmamak için tutunmamız gerekiyor. Çifter koltuklu ringlerde açılabilen cam sadece tepede olduğundan özellikle o arabalarda bu fren durumu birleştiğinde gerçekten kusmamak elde değil. İki durak arası yakın olduğunda iki dakika sonra fren yapılacaksa neden bu kadar gaza basılır ve test arabası gibi zonk diye durulur anlamış değilim. Bu otobüslere binip öbür durak inip bir kaç kilometre yürüdüğüm çok oldu. Ayrıca kavşaklara da çok sert giriyorlar, kocaman otobüs dolu olunca devrilecek gibi oluyoruz. Bu şoförlere sürüş/fren eğitimi verilebilse veya daha düzgün kullanan şoförler tercih edilse işe alımda çok memnun olurdum.",,3,4,3,2,1,2,2,4,3,5,4,4,1,5,3,5,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,8,2.625,1,West_Dorms,5,6,4,1.0
Female,"West Dorms (Isa Demiray Student Dormitory, 19th Dorm, etc.)",Master's,Faculty of Engineering,Graduate School of Social Sciences,,,3,2,2.0,Yes,2.0,Better route coverage,3.0,,,3,3,4,4,1,4,1,1,3,4,4,2,2,3,3,3,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,6,2.625,1,West_Dorms,4,3,3,1.0
Other,Off-campus (within walking distance),Undergraduate (Bachelor’s),Faculty of Arts and Sciences,,,,3,2,3.0,Yes,2.0,More frequent buses,3.0,,Physics,1,4,3,3,4,2,2,1,2,3,4,3,1,3,2,3,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,5,2.5,1,Off_Campus_Near,3,3,3,1.0
Male,"West Dorms (Isa Demiray Student Dormitory, 19th Dorm, etc.)",Master's,Faculty of Engineering,Institute of Natural Sciences,,,3,1,4.0,Yes,4.0,More frequent buses,2.0,"Hiç ring bozulup inmek zorunda kaldınız mı: Evet
Batı yurtlar tarafında sarı ring İsa demiray'dan geçerken tam doluyor. Sonraki durakta genelde durmuyor. Bu yüzden bölüme sarı ring ile gidemiyorum",,3,5,4,2,1,1,1,1,1,3,5,1,1,2,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.25,0,West_Dorms,1,1,2,1.0
Female,"West Dorms (Isa Demiray Student Dormitory, 19th Dorm, etc.)",Undergraduate (Bachelor’s),Faculty of Engineering,,,,2,1,3.0,Yes,5.0,More frequent buses,3.0,,Aerospace Engineering,2,5,3,2,3,1,3,1,3,4,3,4,2,4,3,4,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,7,2.5,1,West_Dorms,2,3,2,1.0
Female,"West Dorms (Isa Demiray Student Dormitory, 19th Dorm, etc.)",Other,Faculty of Engineering,,,Food Engineering,5,3,4.0,Yes,5.0,More frequent buses,5.0,,,2,5,3,2,2,2,2,3,1,4,4,2,1,5,3,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,8,2.625,1,West_Dorms,2,3,3,1.0
Male,"West Dorms (Isa Demiray Student Dormitory, 19th Dorm, etc.)",Undergraduate (Bachelor’s),Faculty of Economic and Administrative Sciences,,,,3,2,2.0,Yes,4.0,More frequent buses,3.0,,Political Science and Public Administration,3,4,4,3,3,3,2,2,1,4,5,2,1,4,3,3,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,7,3.0,1,West_Dorms,4,3,2,1.0
Male,Off-campus (far from campus),Undergraduate (Bachelor’s),Faculty of Engineering,,,,3,2,4.0,Yes,4.0,More frequent buses,3.0,,Metallurgical and Materials Engineering,2,3,4,4,2,3,2,1,1,4,5,2,1,3,1,2,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,2.625,1,Off_Campus_Far,1,3,4,1.0
Male,Off-campus (far from campus),Undergraduate (Bachelor’s),Faculty of Arts and Sciences,,,,2,2,2.0,Yes,2.0,More frequent buses,3.0,,Physics,4,2,5,2,3,3,2,1,2,4,5,3,1,4,1,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,5,2.75,1,Off_Campus_Far,2,2,2,1.0
Male,"West Dorms (Isa Demiray Student Dormitory, 19th Dorm, etc.)",Undergraduate (Bachelor’s),Faculty of Arts and Sciences,,,,2,1,4.0,Yes,4.0,More frequent buses,3.0,,Physics,3,5,5,2,1,3,4,3,1,4,3,2,4,5,3,2,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,8,3.25,1,West_Dorms,2,3,4,1.0
Male,Off-campus (far from campus),Undergraduate (Bachelor’s),Faculty of Arts and Sciences,,,,3,1,1.0,Yes,1.0,More frequent buses,3.0,,Physics,3,4,2,3,5,3,1,1,1,3,4,2,1,4,0,3,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,4,2.75,1,Off_Campus_Far,2,2,2,1.0
Male,Off-campus (far from campus),Undergraduate (Bachelor’s),Faculty of Arts and Sciences,,,,2,1,3.0,Yes,1.0,More frequent buses,2.0,,Physics,5,5,5,1,3,3,5,5,1,5,4,3,1,5,0,3,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,4.0,1,Off_Campus_Far,1,3,2,1.0
Male,Off-campus (far from campus),Undergraduate (Bachelor’s),Faculty of Arts and Sciences,,,,3,1,4.0,Yes,1.0,More frequent buses,4.0,Özellikle 17.30-19.00 saatlerinde A1 ringleri aşırı kalabalık oluyor.,Physics,4,4,3,1,1,3,1,1,1,5,5,3,1,5,1,3,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,6,2.25,1,Off_Campus_Far,2,3,2,1.0
Female,Off-campus (far from campus),Undergraduate (Bachelor’s),Faculty of Engineering,,,,3,1,3.0,Yes,1.0,More frequent buses,3.0,,Mechanical Engineering,3,5,3,1,3,3,1,1,3,4,5,1,4,2,1,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,3,2.5,0,Off_Campus_Far,1,2,1,1.0
Female,Off-campus (far from campus),Undergraduate (Bachelor’s),Faculty of Arts and Sciences,,,,2,1,5.0,Yes,1.0,Extended service hours,4.0,,Physics,4,5,4,3,1,5,2,4,1,2,5,2,1,2,0,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3.5,0,Off_Campus_Far,1,1,4,1.0
Female,"East Dorms (1st Dorm, 2nd Dorm, 16th Guesthouse, etc.)",Undergraduate (Bachelor’s),Faculty of Engineering,,,,2,2,1.0,Yes,1.0,More frequent buses,3.0,,Mechanical Engineering,2,5,5,4,5,5,1,1,2,2,5,3,1,1,2,5,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,3,3.5,0,East_Dorms,7,2,2,1.0
Female,"East Dorms (1st Dorm, 2nd Dorm, 16th Guesthouse, etc.)",Undergraduate (Bachelor’s),Faculty of Arts and Sciences,,,,2,1,5.0,Yes,3.0,More frequent buses,2.0,Gece daha geç saate kadar olmalı ve çift yönlü rotalar olmalı mesela YP'den İİBF'ye gitmek kısa sürerken tam tersine gitmek çok daha uzun sürüyor ve ring kullanamıyorum böyle durumlarda. Haftasonu ringleri çok az ve rotasının değişmesini tercih ederim. Haftasonu A1'den doğu yurtlarına gitmiyor ring ve haftasonu okula sadece otobüsle ulaşım sağlayabiliyorum. ,Physics,4,5,5,5,1,5,1,2,2,5,5,2,1,4,1,4,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,5,3.5,1,East_Dorms,4,4,3,1.0
Female,"East Dorms (1st Dorm, 2nd Dorm, 16th Guesthouse, etc.)",Undergraduate (Bachelor’s),Faculty of Arts and Sciences,,,,4,4,5.0,Not sure,5.0,Extended service hours,4.0,,Psychology,2,4,2,1,1,3,1,1,2,4,5,4,1,3,2,2,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,5,1.875,1,East_Dorms,4,4,3,
Female,"East Dorms (1st Dorm, 2nd Dorm, 16th Guesthouse, etc.)",Undergraduate (Bachelor’s),Faculty of Economic and Administrative Sciences,,,,4,2,5.0,Yes,5.0,Better route coverage,4.0,,Economics,2,4,3,3,1,3,2,1,1,4,5,2,1,4,1,2,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,5,2.375,1,East_Dorms,2,4,2,1.0
Female,"West Dorms (Isa Demiray Student Dormitory, 19th Dorm, etc.)",Undergraduate (Bachelor’s),Faculty of Economic and Administrative Sciences,,,,4,1,2.0,Not sure,1.0,More frequent buses,4.0,,International Relations,2,3,3,4,4,2,2,1,2,3,5,2,1,1,2,3,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,3,2.625,0,West_Dorms,2,2,2,
Male,Off-campus (far from campus),Undergraduate (Bachelor’s),Faculty of Arts and Sciences,,,,4,2,3.0,Yes,3.0,Extended service hours,4.0,Hafta içi akşam 20 sonrası A1-A1 hattı sıklığını azaltarak devam edebilir ,Physics,3,4,4,4,3,3,1,1,1,4,4,2,1,4,1,2,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,2.875,1,Off_Campus_Far,1,3,4,1.0
Female,"East Dorms (1st Dorm, 2nd Dorm, 16th Guesthouse, etc.)",Undergraduate (Bachelor’s),Faculty of Engineering,,,,2,1,3.0,Yes,3.0,More frequent buses,3.0,,Environmental Engineering,3,4,4,3,2,4,4,2,3,4,4,3,1,4,0,3,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,3.25,1,East_Dorms,2,4,6,1.0
Female,Off-campus (far from campus),Undergraduate (Bachelor’s),Faculty of Arts and Sciences,,,,2,1,1.0,Yes,1.0,More frequent buses,3.0,,Mathematics,5,5,5,5,5,5,3,2,2,4,4,2,1,5,1,3,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,6,4.375,1,Off_Campus_Far,2,6,5,1.0
Female,"East Dorms (1st Dorm, 2nd Dorm, 16th Guesthouse, etc.)",Exchange / Erasmus / Short-term study,Faculty of Engineering,,School of Foreign Languages,,1,3,2.0,Yes,3.0,Better real-time tracking,3.0,,,4,5,5,2,4,4,2,2,4,5,5,4,1,5,1,4,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,6,3.5,1,East_Dorms,3,4,4,1.0
Female,Off-campus (far from campus),Undergraduate (Bachelor’s),Faculty of Arts and Sciences,,,,2,1,3.0,Yes,3.0,More frequent buses,2.0,,Physics,4,4,4,3,3,4,4,4,2,4,4,4,1,5,3,3,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,8,3.75,1,Off_Campus_Far,2,4,2,1.0
Female,"East Dorms (1st Dorm, 2nd Dorm, 16th Guesthouse, etc.)",Undergraduate (Bachelor’s),Faculty of Engineering,,,,4,1,4.0,Yes,4.0,More frequent buses,3.0,Özellikle akşam ve hafta sonu ringlerinin arttırılması gerektiğini düşünüyorum. Hafta sonu yapılan sınavlara saatte bir geçen ringle gitmek neredeyse imkansız oluyor ki saati denk gelince de rota denk gelmiyor genellikle. Ayrıca akşamları kampüs dışından gelmek de otostopa mecbur bırakıyor. Başka bir önerim veya yorumum yok ama cevaplarımı spesifikleştirmek istedim. Stat dersinizde başarılarr ,Food Engineering,3,4,3,3,1,2,2,2,2,4,4,4,1,3,2,4,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,5,2.5,1,East_Dorms,2,3,2,1.0
Female,"West Dorms (Isa Demiray Student Dormitory, 19th Dorm, etc.)",Undergraduate (Bachelor’s),Faculty of Economic and Administrative Sciences,,,,2,1,3.0,Yes,4.0,Better route coverage,2.0,Batıya giden ring,International Relations,4,4,5,5,2,3,2,2,2,4,4,3,1,5,2,3,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,7,3.375,1,West_Dorms,4,5,3,1.0
Female,"East Dorms (1st Dorm, 2nd Dorm, 16th Guesthouse, etc.)",Undergraduate (Bachelor’s),Faculty of Education,,,,5,4,5.0,Yes,5.0,More comfortable buses,4.0,"Sarı Rota otobüslerinin daha büyük olması lazım, havacılık durağında çoğu zaman otobüse binemiyorum bile",Foreign Languages Education,4,5,2,3,1,1,1,1,2,5,4,2,1,5,1,2,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,6,2.25,1,East_Dorms,3,3,4,1.0
Female,Off-campus (within walking distance),Undergraduate (Bachelor’s),Faculty of Arts and Sciences,,,,2,1,4.0,Yes,4.0,Better route coverage,1.0,,Physics,3,4,5,4,2,4,4,2,2,2,4,4,1,1,0,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,3.5,0,Off_Campus_Near,3,1,2,1.0
Male,"East Dorms (1st Dorm, 2nd Dorm, 16th Guesthouse, etc.)",Undergraduate (Bachelor’s),Faculty of Arts and Sciences,,,,4,2,4.0,Yes,3.0,More frequent buses,4.0,Hafta sonu da mor ring ve daha sık sefer aralıkları (hafta içi akşam gibi) olursa çok iyi olur,Physics,3,2,4,3,2,4,1,1,2,4,2,2,1,3,3,4,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,6,2.5,1,East_Dorms,2,6,3,1.0
Female,"East Dorms (1st Dorm, 2nd Dorm, 16th Guesthouse, etc.)",Undergraduate (Bachelor’s),Faculty of Architecture,,,,3,1,3.0,Yes,1.0,More frequent buses,3.0,Haftaiçi akşam ve haftasonu sefer sayısı çok az. Haftasonunda ring bölümümden geçmiyor.,Industrial Design,3,5,5,3,2,3,3,1,2,5,4,3,1,5,3,3,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,8,3.125,1,East_Dorms,4,4,3,1.0
Female,Off-campus (far from campus),Undergraduate (Bachelor’s),Faculty of Arts and Sciences,,,,2,2,3.0,Yes,1.0,More frequent buses,3.0,Ego otobüsü olsa ve abonmanla binebilsek daha büyük otobüsler ve faha sık seferler olurdu,Psychology,3,5,4,3,2,4,1,1,2,4,4,4,1,3,1,3,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,4,2.875,1,Off_Campus_Far,2,4,3,1.0
Male,"East Dorms (1st Dorm, 2nd Dorm, 16th Guesthouse, etc.)",Undergraduate (Bachelor’s),Faculty of Engineering,,,,3,3,2.0,Not sure,5.0,Better route coverage,3.0,,Electrical and Electronics Engineering,3,4,3,2,3,3,2,1,2,3,5,1,1,3,1,2,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,4,2.625,1,East_Dorms,3,3,2,
Male,"East Dorms (1st Dorm, 2nd Dorm, 16th Guesthouse, etc.)",Undergraduate (Bachelor’s),Faculty of Engineering,,,,3,2,1.0,Yes,3.0,Extended service hours,4.0,,Computer Engineering,2,3,4,3,4,3,1,1,1,2,5,3,1,1,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,2,2.625,0,East_Dorms,1,1,1,1.0
Female,"West Dorms (Isa Demiray Student Dormitory, 19th Dorm, etc.)",Undergraduate (Bachelor’s),Faculty of Arts and Sciences,,,,1,1,2.0,Yes,4.0,More frequent buses,3.0,daha sık ve özellikle akşamları farklı rotalara giden farklı ringler olmalı ,Biology,5,5,4,4,2,3,3,1,1,5,4,3,1,5,3,2,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,8,3.375,1,West_Dorms,3,6,3,1.0
Male,Off-campus (far from campus),Undergraduate (Bachelor’s),Faculty of Engineering,,,,2,1,5.0,Yes,1.0,Extended service hours,2.0,8'den sonraya son bir kere A1 ringi koyulması çok önemli çünkü ceng sınavları sürekli akşam 8de bitiyor ve 8de kalkan kahverengi ringe yetişemiyoruz,Computer Engineering,5,5,2,1,1,5,1,2,2,5,4,1,1,5,2,3,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,7,2.75,1,Off_Campus_Far,1,3,2,1.0
Female,Off-campus (far from campus),Undergraduate (Bachelor’s),Faculty of Architecture,,,,4,3,3.0,Yes,3.0,Extended service hours,4.0,,Architecture,3,4,3,4,2,3,2,1,2,5,3,5,2,5,3,3,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,8,2.75,1,Off_Campus_Far,3,4,4,1.0
Male,Off-campus (far from campus),Undergraduate (Bachelor’s),Faculty of Arts and Sciences,,,,2,2,4.0,Yes,3.0,Extended service hours,3.0,,Statistics,5,5,5,2,2,5,5,2,1,4,5,1,1,3,0,2,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,3.875,1,Off_Campus_Far,2,4,2,1.0
Female,Off-campus (within walking distance),Undergraduate (Bachelor’s),Faculty of Education,,,,3,2,3.0,Yes,5.0,More frequent buses,4.0,"takip edilmesi daha kolay olmalı bence, uygulama üzerinden de her zaman görülemiyor",Mathematics and Science Education,3,4,4,2,1,2,2,3,5,3,3,5,2,2,1,2,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,3,2.625,0,Off_Campus_Near,3,5,3,1.0
Female,Off-campus (within walking distance),Undergraduate (Bachelor’s),Faculty of Arts and Sciences,,,,2,1,4.0,Yes,3.0,Better real-time tracking,3.0,,Biology,2,4,4,1,1,1,1,1,2,4,4,5,1,3,3,4,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,6,1.875,1,Off_Campus_Near,4,3,2,1.0
Other,Off-campus (far from campus),Undergraduate (Bachelor’s),Faculty of Arts and Sciences,,,,4,1,2.0,Yes,3.0,Extended service hours,4.0,more frequent AND extended hours would help me die a happy person,Psychology,2,4,3,3,4,2,1,1,2,5,5,5,1,5,1,3,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,6,2.5,1,Off_Campus_Far,4,4,5,1.0
Male,"East Dorms (1st Dorm, 2nd Dorm, 16th Guesthouse, etc.)",Undergraduate (Bachelor’s),Faculty of Engineering,,,,4,1,2.0,Yes,4.0,Better route coverage,3.0,,Aerospace Engineering,3,5,3,4,1,3,1,1,2,4,4,2,1,5,1,2,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,6,2.625,1,East_Dorms,1,3,2,1.0
Male,"East Dorms (1st Dorm, 2nd Dorm, 16th Guesthouse, etc.)",Undergraduate (Bachelor’s),Faculty of Economic and Administrative Sciences,,,,3,1,4.0,Yes,4.0,Extended service hours,3.0,,Economics,3,3,4,3,1,1,1,3,3,4,3,2,1,3,3,4,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,6,2.375,1,East_Dorms,1,4,2,1.0
Female,"East Dorms (1st Dorm, 2nd Dorm, 16th Guesthouse, etc.)",Undergraduate (Bachelor’s),Faculty of Arts and Sciences,,,,2,2,3.0,Yes,3.0,More frequent buses,2.0,20 dakikada bir olan sarı-kırmızı ring seferleri asla yeterli değil.,Molecular Biology and Genetics,4,5,5,2,1,4,2,3,3,4,5,3,1,3,1,3,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,4,3.25,1,East_Dorms,2,4,1,1.0
Female,"East Dorms (1st Dorm, 2nd Dorm, 16th Guesthouse, etc.)",Undergraduate (Bachelor’s),Faculty of Arts and Sciences,,,,3,3,4.0,Yes,4.0,More frequent buses,3.0,,Molecular Biology and Genetics,4,4,4,4,3,3,3,3,2,3,4,2,4,2,1,4,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,3.5,0,East_Dorms,2,3,1,1.0
